scenario,seed,method,params,interval_slots,telemetry_delay_slots,wall_s,realised_load,violation_ratio,weighted_violation_ratio,violation_ratio_ll,violation_ratio_embb,served_ratio,fh_utilisation,fh_allocated_fraction,fh_unused_allocation_fraction,offered_fh_load,mean_queueing_delay_ms,p99_queueing_delay_ms,mean_backlog_bits,jain_fairness_service_ratio,min_cell_service_ratio,residual_backlog_bits,decision_time_ms_mean,decision_time_ms_p95,num_decisions,slots_counted,controller_stats
high,3001,proposed,{},20,2,4.542394057999445,0.7839437332670249,0.10039675583540672,0.07742782461890846,0.031835662205087996,0.12348208834407172,0.899743054014953,0.7085872367359328,1.0,0.2914127632640672,0.783958882962779,4.00550646865697,10.0,12496851.596799837,0.9974321429679747,0.8470671917599901,14261821.81891158,3.280677669002216,3.4378249501060054,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
high,3001,oracle,{},20,2,1.2630952449999313,0.7839437332670249,0.09977719274058308,0.06641734097803534,0.00019972879037830164,0.13330610460501582,0.9004641187676239,0.7101626449786633,1.0,0.2898373550213367,0.783958882962779,3.4666598556597688,10.0,11325953.513692612,0.994969113729027,0.8402946736053837,11072004.6510221,0.07489245400211075,0.0862114000483416,1000,19000,
high,3002,reactive_prop,"{""margin"": 0.0, ""ewma_window"": 20}",20,2,1.2693329109997649,0.757253067969093,0.0513383767587979,0.07860385157849047,0.1310888332393197,0.02335499890059806,0.9481856163870296,0.7143241079262954,1.0,0.28567589207370464,0.7565027471115159,2.803221229214519,10.0,7591726.662312618,0.996760376839039,0.858458376380637,15129294.948793987,0.033055597005841264,0.04156764948675116,1000,19000,
high,3002,queue_aware,"{""margin"": 0.0, ""num_horizons"": 1}",20,2,1.2736998520003908,0.757253067969093,0.10575165568125498,0.08543676836928805,0.04633139811399687,0.12660143627583076,0.8936504276461783,0.6748461935984388,1.0,0.3251538064015613,0.7565027471115159,3.9352222908667187,10.0,11725493.079978183,0.9974140393630103,0.8204872634693772,18454960.22503493,0.07820756400815299,0.09221759960382767,1000,19000,
high,3002,point_forecast,"{""margin"": 0.0}",20,2,3.6972603929998513,0.757253067969093,0.0965587961583467,0.07292042288654166,0.027417471044806112,0.1208195704743082,0.902879490495415,0.6820682346400435,1.0,0.31793176535995654,0.7565027471115159,3.789691494788435,10.0,11338782.339817336,0.9966986520531723,0.824685936483239,17309015.09612023,2.3880803960128105,2.604117550299634,1000,19000,
high,3002,proposed,{},20,2,4.726413880000109,0.757253067969093,0.07274741325797199,0.057474093376728874,0.02807354491138359,0.08842288138065772,0.9267222144207358,0.6993688219739105,1.0,0.3006311780260895,0.7565027471115159,3.7821232759435026,10.0,10930153.876647022,0.9984301031162174,0.8643687129796293,17807036.1506879,3.4429374969931814,3.606531249715772,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
high,3002,oracle,{},20,2,1.2720469810001305,0.757253067969093,0.07222880006761719,0.04753943192577357,1.335571725610921e-05,0.09756824206751999,0.9271483977998969,0.7002012409971599,1.0,0.29979875900284014,0.7565027471115159,3.2717523544430325,10.0,9835705.596857935,0.996628787361432,0.8507069009142344,18395867.476514205,0.07583779798642354,0.08817055067993351,1000,19000,
high,3000,reactive_prop,"{""margin"": 0.0, ""ewma_window"": 20}",40,2,1.2014298089998192,0.788676893893951,0.08687961312386601,0.10739783904801299,0.1517488555194541,0.06735882322964373,0.912849074881497,0.7218111599234317,1.0,0.27818884007656836,0.7918338817667788,3.529056240250674,10.0,10315583.774194073,0.997720080539873,0.8397744848292288,17642724.692416802,0.032672137989720795,0.036784899839403806,500,19000,
high,3000,queue_aware,"{""margin"": 0.0, ""num_horizons"": 1}",40,2,1.1944283429993447,0.788676893893951,0.20732294689693792,0.15304657283670028,0.03572588590914476,0.2589608271974574,0.79235147690554,0.6309149455529458,1.0,0.3690850544470542,0.7918338817667788,4.314913207497853,10.0,14691196.995485017,0.9825132506400301,0.7139682784113036,19929107.449566297,0.1290134899882105,0.14590864993806463,500,19000,
high,3000,point_forecast,"{""margin"": 0.0}",40,2,2.367479287000606,0.788676893893951,0.1899043527884027,0.13562489127886956,0.018297530698578944,0.24154517045052587,0.8097203212111395,0.6440705210242419,1.0,0.35592947897575816,0.7918338817667788,4.272004782101975,10.0,14417042.33296294,0.982993549436021,0.7325015170190782,19367905.004009333,2.3841671379432228,2.4455380497329315,500,19000,
