scenario,seed,method,params,interval_slots,telemetry_delay_slots,wall_s,realised_load,violation_ratio,weighted_violation_ratio,violation_ratio_ll,violation_ratio_embb,served_ratio,fh_utilisation,fh_allocated_fraction,fh_unused_allocation_fraction,offered_fh_load,mean_queueing_delay_ms,p99_queueing_delay_ms,mean_backlog_bits,jain_fairness_service_ratio,min_cell_service_ratio,residual_backlog_bits,decision_time_ms_mean,decision_time_ms_p95,num_decisions,slots_counted,controller_stats
high,2002,queue_aware,"{""margin"": 0.0, ""num_horizons"": 1}",20,2,1.3071743390000847,0.7869491582973615,0.12480697707337847,0.09839333810738238,0.050240124373028064,0.15298702208590834,0.8753656513100772,0.690962391017777,1.0,0.30903760898222304,0.7862859102188133,4.137826160685646,10.0,12688385.055289555,0.9968726394340283,0.8396102572889431,18711655.26141174,0.08379245798732882,0.09999969979617163,1000,19000,
high,2003,queue_aware,"{""margin"": 0.0, ""num_horizons"": 1}",20,2,1.2913613830005488,0.8088514192022725,0.15763573339084383,0.12788041708433578,0.06059762600453685,0.185184557502326,0.8429950289817121,0.6943103411936169,1.0,0.3056896588063831,0.8097881135815428,4.50252576636839,10.0,15280309.181281134,0.9948088607827985,0.7602740522815727,5295912.136335125,0.08253271098601545,0.09809025004869908,1000,19000,
moderate,2000,queue_aware,"{""margin"": 0.0, ""num_horizons"": 3}",20,2,1.3991517220001697,0.64513853335966,0.07464159666483365,0.05474856519783911,0.010361391211804044,0.09320582009525794,0.9260608210626289,0.5961030382192521,1.0,0.4038969617807478,0.6406185520995997,3.5178914247040534,10.0,8662694.690462574,0.9981915838654459,0.8889106078764809,5151750.033531218,0.21314923899626592,0.23084869949343553,1000,19000,
moderate,2001,queue_aware,"{""margin"": 0.0, ""num_horizons"": 3}",20,2,1.4108745749999798,0.656806738891215,0.079993745834079,0.05858197671077859,0.007830927952623095,0.09928613265240241,0.9198920574334203,0.6105469291817219,1.0,0.389453070818278,0.661055936494194,3.5206433325172926,10.0,9207259.175878016,0.9966220997956478,0.8347139300363183,10374683.228261746,0.21457239998471778,0.2379673499490309,1000,19000,
moderate,2002,queue_aware,"{""margin"": 0.0, ""num_horizons"": 3}",20,2,1.4300312380000832,0.6393961911166064,0.07159629461549835,0.049190454250240274,0.008343631841747162,0.09550052041525911,0.9284929232223263,0.5953319983560715,1.0,0.4046680016439285,0.6388573020527858,3.167692337794276,10.0,7882003.269815479,0.9980041024081819,0.8966739030539242,14027572.909206541,0.2168964079928628,0.23278469984688854,1000,19000,
moderate,2003,queue_aware,"{""margin"": 0.0, ""num_horizons"": 3}",20,2,1.4555247629996302,0.6571917781018464,0.09863977114079317,0.07216849343319415,0.012311578142188716,0.12314808306935239,0.9017952563921553,0.6018799565550091,1.0,0.39812004344499086,0.6579528422850036,3.6037118932479335,10.0,9939430.132933537,0.9962394632757342,0.8273830579750062,6587761.0962620275,0.22268937500393804,0.2407168500667467,1000,19000,
high,2000,queue_aware,"{""margin"": 0.0, ""num_horizons"": 3}",20,2,1.4155962129998443,0.7940166564426582,0.1834812799566898,0.13089655619606191,0.013564650978741686,0.23255346699560783,0.8172063718153303,0.6493601255830684,1.0,0.3506398744169315,0.7884536025841227,4.350202291626127,10.0,14356680.450402115,0.9846343224955577,0.7522099488515757,9305558.934100056,0.21716144399579207,0.23409584955516038,1000,19000,
high,2001,queue_aware,"{""margin"": 0.0, ""num_horizons"": 3}",20,2,1.4278181729996504,0.8083775247891877,0.1865012907653307,0.13462027262271448,0.011649766719331716,0.23324701573425013,0.8135132817720309,0.6693898435465643,1.0,0.3306101564534358,0.8136073064543927,4.50946581948468,10.0,15520646.685013907,0.9830120813017511,0.6867110086939511,15033230.662760474,0.2214735550014666,0.2466526502757915,1000,19000,
high,2002,queue_aware,"{""margin"": 0.0, ""num_horizons"": 3}",20,2,1.4325908170003459,0.7869491582973615,0.17276723980990263,0.11574645116584648,0.011795071107482178,0.23360128061389973,0.8273497200168022,0.6567150837471066,1.0,0.34328491625289337,0.7862859102188133,4.182698946316802,10.0,13762762.636934742,0.9849047004950282,0.7516956661256139,19478665.810781445,0.2213370220079014,0.2435171002616698,1000,19000,
high,2003,queue_aware,"{""margin"": 0.0, ""num_horizons"": 3}",20,2,1.41450285800056,0.8088514192022725,0.2099479730292789,0.15083532653439177,0.017169671519338257,0.2646771476170042,0.7903861613518859,0.6566871801193711,1.0,0.3433128198806289,0.8097881135815428,4.558743369606486,10.0,16469860.20445582,0.9810858748553106,0.6752466241409196,12187390.333048647,0.21881463599311246,0.25491224969300674,1000,19000,
moderate,2000,queue_aware,"{""margin"": 0.0, ""num_horizons"": 6}",20,2,2.64562941999975,0.64513853335966,0.09420004519428873,0.06588897786828748,0.0027187027287475865,0.12061999935088241,0.9064607246444123,0.5841094915361491,1.0,0.4158905084638509,0.6406185520995997,3.670381296081671,10.0,9268934.682376044,0.9962635672370367,0.8667893259920448,5929927.338170848,1.434266996999213,1.5101958000286686,1000,19000,
moderate,2001,queue_aware,"{""margin"": 0.0, ""num_horizons"": 6}",20,2,2.688720303000082,0.656806738891215,0.10013980886600882,0.07140213253974678,0.003286919638300771,0.1260329690599837,0.8996914181346425,0.59827221448994,1.0,0.4017277855100601,0.661055936494194,3.546668999371441,10.0,9577749.258520275,0.9943743611931214,0.7953254101562753,9745880.699495034,1.4630126829988512,1.5442376503870037,1000,19000,
moderate,2002,queue_aware,"{""margin"": 0.0, ""num_horizons"": 6}",20,2,2.6987530639999022,0.6393961911166064,0.08706649382871794,0.057636206831811886,0.003983512409441439,0.11846492451720249,0.9130725363511006,0.5865257722193804,1.0,0.41347422778061965,0.6388573020527858,3.3018729918983025,10.0,8396309.354147606,0.9965365059291393,0.8706213347505121,11708484.736654783,1.4696153269942442,1.5405321496928082,1000,19000,
moderate,2003,queue_aware,"{""margin"": 0.0, ""num_horizons"": 6}",20,2,2.6838191630004076,0.6571917781018464,0.12018127244607522,0.084401224249971,0.0034952952789830886,0.15330806714391007,0.8802917996127679,0.589410386920108,1.0,0.41058961307989195,0.6579528422850036,3.687278586034608,10.0,10475778.749001745,0.9935628694141551,0.7910387622735758,5906479.347091164,1.4495219029968212,1.546472800146148,1000,19000,
high,2000,queue_aware,"{""margin"": 0.0, ""num_horizons"": 6}",20,2,2.697890140000709,0.7940166564426582,0.19674714522115494,0.13695721162628502,0.0035483749946142364,0.2525432509070567,0.8038866663260256,0.6395812713094746,1.0,0.3604187286905253,0.7884536025841227,4.23881063976092,10.0,14365945.888964746,0.9799316754742072,0.7333250420859733,9123648.517267726,1.4792194170131552,1.597058449533506,1000,19000,
high,2001,queue_aware,"{""margin"": 0.0, ""num_horizons"": 6}",20,2,2.71261182499984,0.8083775247891877,0.20331496035131277,0.14448315456556274,0.005037608204154736,0.25632346926541466,0.7966834477485485,0.6564764033486293,1.0,0.3435235966513706,0.8136073064543927,4.361655764073911,10.0,15480771.094214512,0.9778794820070247,0.6539971609800821,12991043.63027055,1.4850748799981375,1.5973173504335132,1000,19000,
high,2002,queue_aware,"{""margin"": 0.0, ""num_horizons"": 6}",20,2,2.6932273900001746,0.7869491582973615,0.18654675207445195,0.12268769513978975,0.006269854288411667,0.2546763687922833,0.8135559848707664,0.6463267307386686,1.0,0.3536732692613314,0.7862859102188133,4.067782413611565,10.0,13759028.617596805,0.9805191801916645,0.7293366068272351,18067771.48016879,1.4723302790107482,1.5853177501412574,1000,19000,
high,2003,queue_aware,"{""margin"": 0.0, ""num_horizons"": 6}",20,2,2.7343429080001442,0.8088514192022725,0.22307500363526647,0.15662802793256445,0.006377970496221735,0.2845946335231631,0.7772793075285468,0.647399814875754,1.0,0.352600185124246,0.8097881135815428,4.41475726908832,10.0,16407857.052372986,0.9758239156428703,0.6522821678630586,11846808.730629353,1.4811552009859952,1.6474406995712338,1000,19000,
moderate,2000,queue_aware,"{""margin"": 0.25, ""num_horizons"": 1}",20,2,1.2793883379999897,0.64513853335966,0.05504483781664751,0.04650608840534374,0.027453639995380173,0.0630132187117789,0.9453649122126554,0.6076491859564599,1.0,0.3923508140435401,0.6406185520995997,3.4151925229202065,10.0,8111061.303196042,0.9996556952938371,0.9245411902022794,6172173.959996061,0.0796698870117325,0.09807804967749689,1000,19000,
moderate,2001,queue_aware,"{""margin"": 0.25, ""num_horizons"": 1}",20,2,1.290762782999991,0.656806738891215,0.06277187122479266,0.05065116501496045,0.021922172641832566,0.07369284423569974,0.937368255249285,0.6208123180477065,1.0,0.37918768195229346,0.661055936494194,3.52308850415529,10.0,8901335.250506781,0.9984097522562798,0.8684412924570172,4555029.844680456,0.07980000899533479,0.09775139938028585,1000,19000,
moderate,2002,queue_aware,"{""margin"": 0.25, ""num_horizons"": 1}",20,2,1.292123038999307,0.6393961911166064,0.05593931535060357,0.045661545141705034,0.02692472261532783,0.06690440908449061,0.9443168724480615,0.6045752147092354,1.0,0.3954247852907646,0.6388573020527858,3.072079493375813,10.0,7365573.3927628575,0.9995422223180581,0.9204010517911191,10332633.330357628,0.07837804298014817,0.09170140019705286,1000,19000,
moderate,2003,queue_aware,"{""margin"": 0.25, ""num_horizons"": 1}",20,2,1.281074539000656,0.6571917781018464,0.0756140063504189,0.0622235643278233,0.03194506539365446,0.08801148612363179,0.9250509043617232,0.6145524229056094,1.0,0.38544757709439065,0.6579528422850036,3.515416901762627,10.0,9316412.651183182,0.9985429110590474,0.8729843770237988,2405707.158530441,0.0776876279978751,0.09068155018212563,1000,19000,
high,2000,queue_aware,"{""margin"": 0.25, ""num_horizons"": 1}",20,2,1.3241786389999106,0.7940166564426582,0.15922628877776923,0.12288352901153789,0.0417921979314642,0.19314143707972306,0.8414205799064904,0.6677335912316877,1.0,0.33226640876831226,0.7884536025841227,4.528770025017917,10.0,14257557.593755268,0.992872471178563,0.7957645336110444,9219334.981102237,0.08479947699379409,0.10539710001467029,1000,19000,
high,2001,queue_aware,"{""margin"": 0.25, ""num_horizons"": 1}",20,2,1.2673597150005662,0.8083775247891877,0.1652417202074244,0.1266069621183774,0.03503328223019508,0.2000523280275479,0.8347085456886792,0.6846013047957432,1.0,0.31539869520425684,0.8136073064543927,4.710534992858274,10.0,15553001.960183902,0.9896304176419836,0.7160760758444602,16833137.147332262,0.08240357699651213,0.105878949716498,1000,19000,
high,2002,queue_aware,"{""margin"": 0.25, ""num_horizons"": 1}",20,2,1.2478131819998453,0.7869491582973615,0.15277855494225495,0.11237038110166296,0.03870452104860858,0.19588901613875792,0.8473593118264378,0.6704032980134131,1.0,0.32959670198658686,0.7862859102188133,4.3908703073121895,10.0,13765118.030270755,0.9924617775764291,0.7941718020427796,19705146.388799697,0.0805522819973703,0.09402189980391995,1000,19000,
high,2003,queue_aware,"{""margin"": 0.25, ""num_horizons"": 1}",20,2,1.3714658879998751,0.8088514192022725,0.18691578479781532,0.14408204278892858,0.047226284810661316,0.22657320979320453,0.8135259182462348,0.6721911149039599,1.0,0.3278088850960401,0.8097881135815428,4.813747500797745,10.0,16553706.025708709,0.9899211960610529,0.7176309352353916,10480156.181879003,0.09403953400760656,0.17381940047016536,1000,19000,
moderate,2000,queue_aware,"{""margin"": 0.25, ""num_horizons"": 3}",20,2,1.4986761180007306,0.64513853335966,0.10968152726039714,0.07787258158779087,0.006897516363323926,0.1393657096602606,0.8910696689541363,0.5743656711639729,1.0,0.42563432883602714,0.6406185520995997,3.8124293014135433,10.0,9740832.42162934,0.9950987127558506,0.8402057336587532,5363503.864904124,0.23243205799462885,0.2904390504681942,1000,19000,
moderate,2001,queue_aware,"{""margin"": 0.25, ""num_horizons"": 3}",20,2,1.4258529259996067,0.656806738891215,0.1129423492291961,0.08112280746660307,0.0057028313704566005,0.14161232528445436,0.8870515427977067,0.5902056550122182,1.0,0.4097943449877818,0.661055936494194,3.7985024870026747,10.0,10267802.795851333,0.9932702367876667,0.7801172527029343,11596493.928612307,0.21897935899050935,0.2561634998528461,1000,19000,
moderate,2002,queue_aware,"{""margin"": 0.25, ""num_horizons"": 3}",20,2,1.4263518230000045,0.6393961911166064,0.10193600200688491,0.06766351927177297,0.005183291217040172,0.1385004491627629,0.898131727966251,0.5770593562475133,1.0,0.4229406437524868,0.6388573020527858,3.563648734829483,10.0,9116812.347067624,0.9951720809800743,0.8535841165989663,14491633.20676483,0.21679021500040108,0.2583648498784896,1000,19000,
moderate,2003,queue_aware,"{""margin"": 0.25, ""num_horizons"": 3}",20,2,1.4403942580001967,0.6571917781018464,0.13631696325026668,0.09663124682148955,0.006893811674629991,0.17305980309685284,0.8640157825102555,0.5792053186993377,1.0,0.42079468130066233,0.6579528422850036,3.973434008535393,10.0,11285230.893682973,0.9920805828436242,0.7696892738895199,8876656.760078594,0.21898365800370811,0.2630378996855143,1000,19000,
high,2000,queue_aware,"{""margin"": 0.25, ""num_horizons"": 3}",20,2,1.425211871999636,0.7940166564426582,0.21561793899950202,0.15163552448192405,0.008872036174457773,0.2753264776751205,0.7850708941724382,0.6245662086709085,1.0,0.3754337913290915,0.7884536025841227,4.51254215084187,10.0,15206532.531188551,0.9760196418155371,0.7099863758618358,9036015.128125343,0.22471059298641194,0.2591933003259328,1000,19000,
high,2001,queue_aware,"{""margin"": 0.25, ""num_horizons"": 3}",20,2,1.399682772000233,0.8083775247891877,0.21993080118032848,0.15718170427957395,0.008451234695210886,0.27646885942944577,0.7800738060565453,0.6439882803005554,1.0,0.3560117196994446,0.8136073064543927,4.622279279741958,10.0,16300353.965586875,0.9747670825917871,0.6393958816341356,15231184.724567864,0.21699507299217657,0.24218009980359054,1000,19000,
high,2002,queue_aware,"{""margin"": 0.25, ""num_horizons"": 3}",20,2,1.3949880939999275,0.7869491582973615,0.20238513817312165,0.13338637560383168,0.007598627627028493,0.27599817716084235,0.7976947769294677,0.6343422108350308,1.0,0.3656577891649691,0.7862859102188133,4.316781298780643,10.0,14532459.7167555,0.9766451574362813,0.7072603038798857,20299579.19477386,0.21792936599013046,0.2515824497550056,1000,19000,
high,2003,queue_aware,"{""margin"": 0.25, ""num_horizons"": 3}",20,2,1.379986036000446,0.8088514192022725,0.24060438147763233,0.17028930292572264,0.011292682246780766,0.30570527677505305,0.7596876049134751,0.6336994570917803,1.0,0.3663005429082197,0.8097881135815428,4.748348286641552,10.0,17403436.963180967,0.9721549658375164,0.6325934489934323,13518159.67676159,0.2156756580034198,0.23846924973440764,1000,19000,
moderate,2000,queue_aware,"{""margin"": 0.25, ""num_horizons"": 6}",20,2,2.734677269999338,0.64513853335966,0.12945327731211737,0.0897058442867329,0.0010176909440305023,0.1665456746520257,0.8711607151481412,0.5616596116682795,1.0,0.43834038833172045,0.6406185520995997,3.8986805971712304,10.0,10193963.40646547,0.9920753143979362,0.8234606818219038,6715226.704228446,1.5030303690018627,1.595338400284163,1000,19000,
moderate,2001,queue_aware,"{""margin"": 0.25, ""num_horizons"": 6}",20,2,2.684911770999861,0.656806738891215,0.13318056829428654,0.09426659087192969,0.0020310939280237424,0.16824275772610928,0.8668178095090133,0.5777085198862768,1.0,0.4222914801137232,0.661055936494194,3.8589740628681244,10.0,10689288.683657384,0.9903049640683985,0.743186982114032,9560712.488343146,1.4714957830101412,1.563297149459686,1000,19000,
moderate,2002,queue_aware,"{""margin"": 0.25, ""num_horizons"": 6}",20,2,2.7284961579998708,0.6393961911166064,0.12096058502475407,0.07879437231645467,0.0019235308725742378,0.16594665353494628,0.8791745031075489,0.5662453920572992,1.0,0.4337546079427009,0.6388573020527858,3.6412506494885544,10.0,9544494.316570094,0.992549674953053,0.8189317462093518,12033936.93308797,1.5000263920010184,1.5914329498173174,1000,19000,
moderate,2003,queue_aware,"{""margin"": 0.25, ""num_horizons"": 6}",20,2,2.668040693999501,0.6571917781018464,0.15361965962110796,0.10684608207409717,0.001081558728667895,0.19692476340941953,0.8468439374604916,0.5693540149644722,1.0,0.43064598503552776,0.6579528422850036,3.8551293819107233,10.0,11319584.924460607,0.9890081003250648,0.741752167000426,6077241.567999277,1.4519927070041376,1.5241677993799385,1000,19000,
high,2000,queue_aware,"{""margin"": 0.25, ""num_horizons"": 6}",20,2,2.6689856670000154,0.7940166564426582,0.22491694763182835,0.1559188657087392,0.0019639558145786882,0.28930611884568486,0.7756935318832695,0.6181885537510582,1.0,0.3818114462489418,0.7884536025841227,4.27425112122933,10.0,14881494.281689553,0.9720753748080841,0.6964637417096886,9404627.672276959,1.4434448329902807,1.5288172994132765,1000,19000,
high,2001,queue_aware,"{""margin"": 0.25, ""num_horizons"": 6}",20,2,2.746032054000352,0.8083775247891877,0.23414537462335927,0.16557751376766658,0.003055172456650552,0.29592624323423344,0.7658664008497533,0.6326304599981738,1.0,0.3673695400018262,0.8136073064543927,4.427425738329161,10.0,16121267.492174499,0.9691139541886211,0.6101704476111616,13043094.494400527,1.479862500010313,2.005594300544544,1000,19000,
high,2002,queue_aware,"{""margin"": 0.25, ""num_horizons"": 6}",20,2,2.7587113710005724,0.7869491582973615,0.21371038768894085,0.13954884366354542,0.004349120334173314,0.2928314679582965,0.7863362339846339,0.625730545609548,1.0,0.374269454390452,0.7862859102188133,4.11531952072316,10.0,14300025.393928077,0.9723903482315229,0.6874781276204572,19480620.04714243,1.5114935480060012,1.7302358000051754,1000,19000,
high,2003,queue_aware,"{""margin"": 0.25, ""num_horizons"": 6}",20,2,2.620173035999869,0.8088514192022725,0.2530292647223487,0.17674475210786908,0.004250033114016007,0.3236569333647686,0.7472649609094764,0.6253808093607385,1.0,0.37461919063926147,0.8097881135815428,4.574335943215741,10.0,17251850.707122583,0.9668099803331476,0.6075687856694241,13678483.31882965,1.4228123950169902,1.5103766006177466,1000,19000,
moderate,2000,point_forecast,"{""margin"": 0.0}",20,2,3.5886405480005124,0.64513853335966,0.031741920370801494,0.026443142378608446,0.014620018233700002,0.036686752369810456,0.9686223170907164,0.6226179385700716,1.0,0.3773820614299283,0.6406185520995997,2.9741663155451263,10.0,6898245.406933379,0.9998360564681994,0.9512133887108191,5719555.284858348,2.2878118379958323,2.436284849727599,1000,19000,
moderate,2001,point_forecast,"{""margin"": 0.0}",20,2,3.5795314099996176,0.656806738891215,0.03781268801880492,0.030368609272411796,0.012724350115580714,0.04451993606797216,0.9623321695182154,0.6364329099904044,1.0,0.3635670900095957,0.661055936494194,3.198092257949763,10.0,7852122.257225886,0.999216453383009,0.91002094605559,3945688.3798659137,2.27560991800965,2.4418280495410722,1000,19000,
moderate,2002,point_forecast,"{""margin"": 0.0}",20,2,3.649053561999608,0.6393961911166064,0.03491313445471592,0.028056519594883287,0.015556612207464376,0.04222828386038501,0.9653559794004508,0.6176502989466719,1.0,0.3823497010533281,0.6388573020527858,2.617344130600682,10.0,6153113.823592721,0.9997477098488979,0.9448815846721306,9523748.73317182,2.3259516870120933,2.493013799676191,1000,19000,
moderate,2003,point_forecast,"{""margin"": 0.0}",20,2,3.6453687789999094,0.6571917781018464,0.04957139646439001,0.0405787949549026,0.020244703312449066,0.05789715562411815,0.9510941768316009,0.6300666929116451,1.0,0.3699333070883549,0.6579528422850036,3.085440189313293,10.0,8002571.64371414,0.999249503896476,0.9164711652542681,993342.7236097311,2.3252475229901393,2.4946831999386627,1000,19000,
high,2000,point_forecast,"{""margin"": 0.0}",20,2,3.5840732560000106,0.7940166564426582,0.12405479922978341,0.09468711029498113,0.02915920317435961,0.15146079513972885,0.8766283060731679,0.6949480669912939,1.0,0.30505193300870614,0.7884536025841227,4.196035086546536,10.0,13021636.698973613,0.995693030625419,0.8360143837402568,8333776.703658884,2.2807195139839678,2.427166050119922,1000,19000,
high,2001,point_forecast,"{""margin"": 0.0}",20,2,3.5699145280004814,0.8083775247891877,0.12750526177120317,0.09665598773730036,0.023535779797799434,0.15530100925471488,0.8726200677338601,0.7136651677267049,1.0,0.2863348322732951,0.8136073064543927,4.357335931565294,10.0,14176764.456356343,0.9932056059596921,0.7643503191348865,8347740.687822564,2.2515445670023837,2.393689899463425,1000,19000,
high,2002,point_forecast,"{""margin"": 0.0}",20,2,3.6138572660001955,0.7869491582973615,0.11718726899278072,0.08577745320918034,0.028515991631261537,0.15069760900146376,0.8830128853283893,0.6976608347454362,1.0,0.30233916525456384,0.7862859102188133,4.013293693859351,10.0,12403150.683373895,0.9957315416310601,0.840896056728386,18606759.05052815,2.3318244209949626,2.476774550268601,1000,19000,
high,2003,point_forecast,"{""margin"": 0.0}",20,2,3.6169778530002077,0.8088514192022725,0.1464751273261376,0.11250564425687934,0.03569376940082964,0.17792561854569447,0.8539731036738042,0.7040524561807501,1.0,0.29594754381925,0.8097881135815428,4.345684799211685,10.0,14842766.990813956,0.9937900925454739,0.7660718641396704,10543790.6714199,2.312783811007648,2.495339549750497,1000,19000,
moderate,2000,point_forecast,"{""margin"": 0.25}",20,2,3.611699649000002,0.64513853335966,0.04451141540398734,0.0332100927883958,0.007993535219336554,0.05505783606607888,0.956023879098481,0.6149126119886256,1.0,0.3850873880113745,0.6406185520995997,3.134028056736664,10.0,7450774.100850641,0.9994606379130473,0.93557218706889,5784325.439649656,2.2922547529742587,2.52006064984016,1000,19000,
moderate,2001,point_forecast,"{""margin"": 0.25}",20,2,3.5701748740002586,0.656806738891215,0.051738214723593405,0.038421651745419644,0.006858190870021764,0.06373667606446055,0.948402236461111,0.6280943857026156,1.0,0.3719056142973845,0.661055936494194,3.298003482839115,10.0,8308016.182132936,0.9984797531514373,0.8840598339081513,4013781.369941623,2.248666831002083,2.415931850418928,1000,19000,
moderate,2002,point_forecast,"{""margin"": 0.25}",20,2,3.6355192319997514,0.6393961911166064,0.04515514068756717,0.03259528826341699,0.009698130509779003,0.0585549303613387,0.9551129767219985,0.6113501508368541,1.0,0.38864984916314593,0.6388573020527858,2.8101032848627874,10.0,6743368.15821738,0.9993094943217604,0.9232188039470608,10427050.522570005,2.3325814889976755,2.495402650674805,1000,19000,
moderate,2003,point_forecast,"{""margin"": 0.25}",20,2,3.6976727769997524,0.6571917781018464,0.06251093488991785,0.04709746965603995,0.012244505887682118,0.07678142149145581,0.9381839576914432,0.62281770384599,1.0,0.37718229615400994,0.6579528422850036,3.2413887988732806,10.0,8591764.577930087,0.9985407765678089,0.8917343854888705,1298360.3882161698,2.3802816860079474,2.5561817995367164,1000,19000,
high,2000,point_forecast,"{""margin"": 0.25}",20,2,3.859867183999995,0.7940166564426582,0.1490424358323101,0.10853700743352053,0.018157544620174736,0.1868421962251784,0.8516540596898365,0.6762931098989043,1.0,0.32370689010109566,0.7884536025841227,4.372521014811476,10.0,13865218.523453465,0.9915017242354313,0.7979611895181437,8373907.257724479,2.443047355991439,3.1238655999459297,1000,19000,
high,2001,point_forecast,"{""margin"": 0.25}",20,2,3.578445197000292,0.8083775247891877,0.15426987181857707,0.11228891637325579,0.012783942989204133,0.19209546328605573,0.8457058700369127,0.6934311563959639,1.0,0.3065688436040361,0.8136073064543927,4.602019786579273,10.0,15237181.06914819,0.9883204938832733,0.7206094236464426,15539280.743421588,2.2934264829873428,2.476214250009434,1000,19000,
high,2002,point_forecast,"{""margin"": 0.25}",20,2,3.6458629899998414,0.7869491582973615,0.1429270011551225,0.09773325147147474,0.01534307831982432,0.19114307248136936,0.8572200470555841,0.6787288701958142,1.0,0.3212711298041858,0.7862859102188133,4.275898038039322,10.0,13491502.561211541,0.9908390270456922,0.8015627819275101,19633272.15794916,2.3599114509934225,2.542961599738191,1000,19000,
high,2003,point_forecast,"{""margin"": 0.25}",20,2,3.6724839640000937,0.8088514192022725,0.17782192733234178,0.12929736342638243,0.019573505615839527,0.22274817386796578,0.8225503185947621,0.6809406957942479,1.0,0.3190593042057521,0.8097881135815428,4.642397018250808,10.0,16149485.341461567,0.9875830078178062,0.7171364632166304,12234699.062470607,2.38344633599354,2.5386090994743427,1000,19000,
moderate,2000,point_forecast,"{""margin"": 0.5}",20,2,3.545311560999835,0.64513853335966,0.06399567102772583,0.04566654388792789,0.004768898060733885,0.08110045528709893,0.9366093713603565,0.603142309029018,1.0,0.39685769097098195,0.6406185520995997,3.3532326443020444,10.0,8200247.037865283,0.9985138971719223,0.9014008121877457,5847469.258266833,2.2461439930084452,2.4519852001958493,1000,19000,
moderate,2001,point_forecast,"{""margin"": 0.5}",20,2,3.6028383689999828,0.656806738891215,0.07164624637338532,0.051349553584654206,0.0032415042488682035,0.08993392947691577,0.9283416598550215,0.6154872385395975,1.0,0.3845127614604025,0.661055936494194,3.466598564036981,10.0,8985199.354996266,0.9969084195062252,0.8492673867846923,7207939.603040068,2.288154716988174,2.6554107499123347,1000,19000,
moderate,2002,point_forecast,"{""margin"": 0.5}",20,2,3.6563965739997,0.6393961911166064,0.0674933250014138,0.04543649931951568,0.005225945872898507,0.09102519584092927,0.9325965633566652,0.5976455295902776,1.0,0.4023544704097224,0.6388573020527858,3.2178408835529346,10.0,7937325.9513308415,0.9980393211163546,0.8966798543409128,14650533.122813439,2.340163875001963,2.536888750137223,1000,19000,
moderate,2003,point_forecast,"{""margin"": 0.5}",20,2,3.7343051440002455,0.6571917781018464,0.08212115496319543,0.058846080462724416,0.006216427366432813,0.1036702767063535,0.9186082493990657,0.6114926386977745,1.0,0.3885073613022256,0.6579528422850036,3.480439291680561,10.0,9447281.307097945,0.9971897480218229,0.8594315080584013,1470898.9986451513,2.417091871977391,2.6831028003925894,1000,19000,
high,2000,point_forecast,"{""margin"": 0.5}",20,2,3.4963770089998434,0.7940166564426582,0.1800171691196597,0.127047146883333,0.0088555280268034,0.22944891759606612,0.8206921710104574,0.6523274367569407,1.0,0.3476725632430593,0.7884536025841227,4.6924937946847605,10.0,15079724.864719968,0.9846115460463695,0.754563823167831,8464089.421642946,2.2399074870027107,2.425695200190603,1000,19000,
high,2001,point_forecast,"{""margin"": 0.5}",20,2,3.514614798999901,0.8083775247891877,0.18638858562963323,0.1330683552288161,0.0066865697124001595,0.23443106657602433,0.8136142822920844,0.6697501061375574,1.0,0.3302498938624426,0.8136073064543927,4.90186199744039,10.0,16440871.6753997,0.9819289534609256,0.6782038594990816,15611371.068293259,2.2497343420000107,2.427881850007907,1000,19000,
high,2002,point_forecast,"{""margin"": 0.5}",20,2,3.5897308429994155,0.7869491582973615,0.17279964645376422,0.11448254565003037,0.008167932090528268,0.235016689995742,0.8273173789336925,0.6565870181511005,1.0,0.34341298184889946,0.7862859102188133,4.573011318724476,10.0,14645184.15488437,0.9841070872824689,0.7509893856530867,20509605.499629397,2.33810606901352,2.4699892502212606,1000,19000,
high,2003,point_forecast,"{""margin"": 0.5}",20,2,3.6441106679994846,0.8088514192022725,0.21011794786207433,0.14904047007855925,0.010931933941422297,0.2666662525515122,0.7902388552569212,0.6565973239693605,1.0,0.34340267603063945,0.8097881135815428,5.013157328421312,10.0,17547670.599721823,0.9797806549970611,0.6729932686329434,12856425.427495599,2.381022910001775,2.5262671496420808,1000,19000,
moderate,2000,proposed_cal,"{""gamma"": 0.005}",20,2,4.532820862000335,0.64513853335966,0.018871084503871108,0.017760771838026768,0.015283339398456152,0.019907230877065304,0.9814755608320991,0.6303390840679721,1.0,0.3696609159320278,0.6406185520995997,2.792421082919901,10.0,6310829.509202699,0.999940978664802,0.9658390477032782,5248583.547853161,3.2335898079963954,3.530100850321105,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.03212499999999997}"
moderate,2001,proposed_cal,"{""gamma"": 0.005}",20,2,4.506546778000484,0.656806738891215,0.020933899069770202,0.019745612754163793,0.0169290880478347,0.022004566286457704,0.9791634296354155,0.6476083423024179,1.0,0.3523916576975821,0.661055936494194,2.961297566082282,10.0,7043325.407363564,0.9998190639623399,0.9507565972477017,3780975.8022103165,3.196620072004407,3.5086365995084634,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.071875}"
