scenario,seed,method,params,interval_slots,telemetry_delay_slots,wall_s,realised_load,violation_ratio,weighted_violation_ratio,violation_ratio_ll,violation_ratio_embb,served_ratio,fh_utilisation,fh_allocated_fraction,fh_unused_allocation_fraction,offered_fh_load,mean_queueing_delay_ms,p99_queueing_delay_ms,mean_backlog_bits,jain_fairness_service_ratio,min_cell_service_ratio,residual_backlog_bits,decision_time_ms_mean,decision_time_ms_p95,num_decisions,slots_counted,controller_stats
low,3002,proposed_window,{},20,2,2.7654937299994344,0.47328316748068305,0.0008771652135639898,0.0013745975693194867,0.0023321355635037627,0.00036663540757114006,0.9991008600799548,0.4731298689764059,1.0,0.526870131023594,0.47281421694469733,1.2166513879689074,7.0,1994151.0588664415,0.9999978198836608,0.9958726538372982,1273131.7525904076,1.4315395840021665,2.3383838995414408,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
low,3002,proposed,{},20,2,3.92749931400067,0.47328316748068305,0.0005756808368027252,0.0006987982677363447,0.0009357945477355605,0.00044932170997549065,0.9994111573504494,0.47332617937744914,1.0,0.5266738206225509,0.47281421694469733,1.0924933275789552,6.0,1791726.822593655,0.9999994478552316,0.9978154709639102,1450856.247100831,2.5697785270040185,3.485999650092708,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
low,3002,proposed_cal,"{""gamma"": 0.005}",20,2,3.847706477000429,0.47328316748068305,0.0006269624278236265,0.0008768078047545264,0.0013577504662331465,0.0003705385938351529,0.9993782399314785,0.4733109191216064,1.0,0.5266890808783936,0.47281421694469733,1.0335078393450365,5.5,1694610.258571119,0.9999993139579216,0.998085208247967,1128299.407905109,2.5433767809872734,3.4398819498619555,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.07962500000000013}"
low,3002,oracle,{},20,2,1.2960787680003705,0.47328316748068305,0.00036114056954301526,0.00023767207118213785,0.0,0.0004878600074426087,0.9996692864526289,0.47348826446481135,1.0,0.5265117355351886,0.47281421694469733,0.7516273198009563,4.5,1234529.4595940525,0.9999992881103306,0.9974693448435511,390460.03504158556,0.07570548198964389,0.0896178004950343,1000,19000,
low,3003,static_equal,{},20,2,1.1868250329998773,0.5106998537019806,0.06583999326844223,0.04887520633818836,0.010312876259668249,0.08149836584103759,0.9339869181123153,0.4846914680902015,1.0,0.5153085319097984,0.5156273976116159,2.3133731073085686,10.0,4986483.483904239,0.9987432106368512,0.905693348366864,4122978.440073158,0.01652965698394837,0.019199750295229016,1000,19000,
low,3003,reactive_prop,"{""margin"": 0.0, ""ewma_window"": 20}",20,2,1.2414556390003781,0.5106998537019806,0.0033889977497542326,0.007060747445652599,0.015406930885565672,0.0,0.9964495018761006,0.5142275315581994,1.0,0.48577246844180055,0.5156273976116159,1.1165456355396386,6.5,1992955.1633163132,0.999923992172805,0.9769843230667744,4235242.166912624,0.032064117016489035,0.03857020046780235,1000,19000,
low,3003,queue_aware,"{""margin"": 0.0, ""num_horizons"": 1}",20,2,1.2984731689994078,0.5106998537019806,0.0023452721381276836,0.0032370894512252376,0.005264262190782431,0.001522131369393992,0.9974746695688206,0.5150349284663717,1.0,0.48496507153362833,0.5156273976116159,1.6988821482928496,9.0,3042314.2489620037,0.9999912041016361,0.9908338983684262,4425346.746104794,0.07780731999719137,0.09291210058108845,1000,19000,
low,3003,point_forecast,"{""margin"": 0.0}",20,2,3.481232414999795,0.5106998537019806,0.0013440137889297065,0.0017567532434092324,0.0026949433394890085,0.00096305833218154,0.9984842864252633,0.5156099666620103,1.0,0.48439003333798963,0.5156273976116159,1.5663587733071676,8.5,2800004.7510972773,0.9999970293650269,0.9951059430979857,4340577.82317533,2.2003316169975733,2.3244703002546885,1000,19000,
low,3003,proposed_window,{},20,2,2.7012448069999664,0.5106998537019806,0.0009222431198996007,0.0018099253638796517,0.003827698757552795,0.00010291898930710735,0.9989310417718201,0.5157955743017275,1.0,0.48420442569827243,0.5156273976116159,1.5919349340059765,7.5,2835553.8066371414,0.9999961076616595,0.9949534883623722,3617862.748411621,1.4729044949863237,2.1807147000799887,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
low,3003,proposed,{},20,2,3.856972399999904,0.5106998537019806,0.0002819592357678608,0.0005596980068211926,0.0011910206523099583,2.5608409029669692e-05,0.9995362632997683,0.5161793006387018,1.0,0.48382069936129823,0.5156273976116159,1.3858557982628803,7.0,2467576.4180518105,0.9999995211598445,0.9979038380973786,4368915.013881299,2.5775219080096576,3.3629823998580832,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
low,3003,proposed_cal,"{""gamma"": 0.005}",20,2,3.9349378679999063,0.5106998537019806,0.00041247357848997067,0.0008309778076446665,0.001782271701889791,2.6197277452277902e-05,0.9994223794353058,0.5161046312365477,1.0,0.48389536876345224,0.5156273976116159,1.3391512752964085,6.5,2384600.752349636,0.9999986276531507,0.9963271493345459,4126098.0488041076,2.645871478010122,3.5058869002568827,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0611250000000001}"
low,3003,oracle,{},20,2,1.2635571040000286,0.5106998537019806,8.795830192508373e-05,6.108505635985477e-05,0.0,0.00011276210836398394,0.9997750802044542,0.5163808007028562,1.0,0.48361919929714386,0.5156273976116159,1.092801944115305,6.0,1946701.8181005947,0.999999942670743,0.9992842260463614,3337510.567516423,0.07293716600815969,0.08473559933008801,1000,19000,
low,3004,static_equal,{},20,2,1.176306606000253,0.5255665628225935,0.07284782484322676,0.05556679377365534,0.02073943767654969,0.09004132047454602,0.9273050422459551,0.490531500374262,1.0,0.509468499625738,0.5246440458453876,2.5372472781973214,10.0,5549671.33756084,0.9978477363091682,0.8460829296644541,1993767.3780051125,0.016357355018044473,0.018108949961970208,1000,19000,
low,3004,reactive_prop,"{""margin"": 0.0, ""ewma_window"": 20}",20,2,1.2332646739996562,0.5255665628225935,0.006409655747947333,0.01285194430291502,0.025835421774883495,0.0,0.9936656951674945,0.5217938251536008,1.0,0.47820617484639916,0.5246440458453876,0.9411125130715409,5.5,1730243.8717672916,0.999833926740535,0.9711763939944184,2056624.516591955,0.031060493003678857,0.03624639921326888,1000,19000,
low,3004,queue_aware,"{""margin"": 0.0, ""num_horizons"": 1}",20,2,1.2969051460004266,0.5255665628225935,0.004162253909504187,0.007049058824516096,0.01286698614339152,0.0012900718333938917,0.9959183420057834,0.5230146162179042,1.0,0.4769853837820958,0.5246440458453876,1.6217391700060109,8.5,2977825.947686493,0.999963081734053,0.9840992614680824,2155896.9468893446,0.07558150299882982,0.08693614977346441,1000,19000,
low,3004,point_forecast,"{""margin"": 0.0}",20,2,3.737162663000163,0.5255665628225935,0.002161008644233744,0.003355558219828554,0.005762995789809074,0.0009725099472116687,0.9979228179524422,0.5242411262027556,1.0,0.4757588737972443,0.5246440458453876,1.5204479706404908,8.0,2788322.6654785806,0.9999919787037153,0.9926345153309576,2224880.870409312,2.369230958004664,2.90499190000446,1000,19000,
low,3004,proposed_window,{},20,2,2.764761587999601,0.5255665628225935,0.0011829426142854465,0.0023719078200432186,0.004768090920535808,0.0,0.9989774079166808,0.5248568290107888,1.0,0.47514317098921116,0.5246440458453876,1.580835925882737,7.0,2886922.431312094,0.999993548836732,0.9949694069659416,1767873.1713985307,1.5336685609881897,2.1855975493053847,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
low,3004,proposed,{},20,2,4.029858310000236,0.5255665628225935,0.0007358771954877565,0.001475500885242186,0.0029661027779897546,0.0,0.9993960310264164,0.5251144450639198,1.0,0.4748855549360802,0.5246440458453876,1.3583038701769,6.0,2480549.783090993,0.9999969455320145,0.9963294420407125,1988948.064524958,2.7294317899959424,3.442464949193891,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
low,3004,proposed_cal,"{""gamma"": 0.005}",20,2,3.941350179999972,0.5255665628225935,0.0005871551853611653,0.001177299692241045,0.0023666484531518787,0.0,0.9995430935947088,0.5252102994647859,1.0,0.4747897005352141,0.5246440458453876,1.3609123525707059,6.5,2485124.234552601,0.9999980283786967,0.9972421367591817,2106503.8951354073,2.6417266170137736,3.4340627999426943,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.06612500000000007}"
low,3004,oracle,{},20,2,1.3031255419991794,0.5255665628225935,0.0,0.0,0.0,0.0,1.0000489463183113,0.5255549489616503,1.0,0.4744450510383496,0.5246440458453876,1.0085542282748863,4.5,1841308.6905492533,0.9999998203459796,0.999610287006147,1536197.5977470293,0.07422916600899043,0.09157299978141964,1000,19000,
moderate,3000,static_equal,{},20,2,1.1930395210001734,0.6407999762888352,0.11388671150148924,0.0880433818505343,0.03218192758720516,0.13847374013390681,0.8860918133349014,0.5677837963848487,1.0,0.43221620361515134,0.6433650289355078,2.9220806853255072,10.0,8066732.6715282975,0.9948278574900516,0.8038881974274741,7015835.835418873,0.016453911008284194,0.01918624952850223,1000,19000,
moderate,3000,reactive_prop,"{""margin"": 0.0, ""ewma_window"": 20}",20,2,1.3063649100004113,0.6407999762888352,0.016570096858785844,0.03142976314354265,0.06354956271060826,0.0024327915910033024,0.9834251188275274,0.6320162126480731,1.0,0.36798378735192694,0.6433650289355078,1.813426955202657,9.5,4027955.204291438,0.9990639968892899,0.9287202348299212,5068021.297590246,0.03394845001639624,0.04727349946733738,1000,19000,
moderate,3000,queue_aware,"{""margin"": 0.0, ""num_horizons"": 1}",20,2,1.3309597580000627,0.6407999762888352,0.035887778852410526,0.033036598393342366,0.026873650779320486,0.03860035716681933,0.9636582838996912,0.6208233589457166,1.0,0.37917664105428334,0.6433650289355078,2.9986567602985645,10.0,7041245.364545635,0.999859124889151,0.9508022735501279,15089787.391799927,0.08040440299919283,0.09789435016500643,1000,19000,
moderate,3000,point_forecast,"{""margin"": 0.0}",20,2,3.69214680999994,0.6407999762888352,0.028485974865459535,0.023851416613589138,0.01383362218406886,0.03289523706101931,0.9714984396890991,0.6256919833252709,1.0,0.3743080166747292,0.6433650289355078,2.797751677337725,10.0,6546913.284186057,0.9998249596610126,0.9590335404792172,5365842.437397873,2.36235825798758,2.5551856499077985,1000,19000,
moderate,3000,proposed_window,{},20,2,3.4411024000000907,0.6407999762888352,0.02035847450286521,0.020068061238476452,0.01944032063750798,0.020634770140586813,0.9794324304946118,0.6303999045674218,1.0,0.36960009543257827,0.6433650289355078,3.0110377847468865,10.0,6855520.771296845,0.9999699839208592,0.9737342943275157,9301661.842765601,2.1325793599844474,2.5161785000364025,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
moderate,3000,proposed,{},20,2,4.725041446999967,0.6407999762888352,0.01728535056775132,0.015357657317468921,0.011190866513467417,0.019119334415009178,0.9825290899578291,0.6324355756518715,1.0,0.3675644243481285,0.6433650289355078,2.683313213296925,10.0,6133845.112254437,0.9999522183771741,0.9737464503995149,9249408.842391463,3.355398748995867,4.064948950144753,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
moderate,3000,proposed_cal,"{""gamma"": 0.005}",20,2,4.670464936000826,0.6407999762888352,0.017468056390195632,0.01526440783482901,0.010501127922733191,0.01956458074902889,0.982340046566827,0.6322906767293319,1.0,0.3677093232706681,0.6433650289355078,2.693324694469784,10.0,6161216.346168539,0.9999492438188502,0.9733991493058443,9357124.049946647,3.3292684110037953,3.777208800147491,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.05650000000000001}"
moderate,3000,oracle,{},20,2,1.3776383770000393,0.6407999762888352,0.015462102062671023,0.010575075838479987,1.1561167828784739e-05,0.02011155920787757,0.9844760071092509,0.6340499284203547,1.0,0.3659500715796454,0.6433650289355078,2.0491961422222578,10.0,4776258.798201258,0.9998730755212782,0.9736470752374751,5278697.845685683,0.08054894999804674,0.09363569979541353,1000,19000,
moderate,3001,static_equal,{},20,2,1.2717399469993325,0.6369542832794578,0.11128725913209668,0.09305276168034737,0.05685820993919356,0.129614164848096,0.8888716760884917,0.5704518124831284,1.0,0.4295481875168717,0.6369665924072581,2.763031822722436,10.0,7718363.702440414,0.997811277059338,0.826782800467033,8729715.294857979,0.01747868700113031,0.019529650398908412,1000,19000,
moderate,3001,reactive_prop,"{""margin"": 0.0, ""ewma_window"": 20}",20,2,1.305605681999623,0.6369542832794578,0.0216060068434027,0.03801842450977522,0.07059624037746494,0.005110414796562127,0.9782222428055173,0.6222002662497199,1.0,0.37779973375028003,0.6369665924072581,1.8864741552123954,10.0,4292001.766964677,0.998956431988398,0.9286446943118656,9032035.442496661,0.033323241995276476,0.04020580004180374,1000,19000,
moderate,3001,queue_aware,"{""margin"": 0.0, ""num_horizons"": 1}",20,2,1.34992631500063,0.6369542832794578,0.045222511271416084,0.04030977389885311,0.03055823961651553,0.05016014527381578,0.9548261890636268,0.6088880158781156,1.0,0.39111198412188447,0.6369665924072581,2.9833219323292837,10.0,7239192.744169401,0.9996854568805272,0.9301108189110207,10167418.459688716,0.08103556501373532,0.09744164958647161,1000,19000,
moderate,3001,point_forecast,"{""margin"": 0.0}",20,2,3.661459809999542,0.6369542832794578,0.0378010084005663,0.03075046100463559,0.016755482354922923,0.04488728635877846,0.9622703681747535,0.6134443783750885,1.0,0.3865556216249115,0.6369665924072581,2.778555745461337,10.0,6744870.037880346,0.9996102828151581,0.939200843606007,9347163.785314238,2.334895505015993,2.542622999226296,1000,19000,
moderate,3001,proposed_window,{},20,2,3.253716560999237,0.6369542832794578,0.02725535016107409,0.024031839887601558,0.01763333564090792,0.03049519644764223,0.9727654077870488,0.61991684388254,1.0,0.38008315611745996,0.6369665924072581,2.950681628323724,10.0,6945736.128086726,0.9998496684871109,0.958154441846632,7864065.310447411,1.9992859659932947,2.3655550497551303,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
moderate,3001,proposed,{},20,2,4.523497270000007,0.6369542832794578,0.023301231629526877,0.019473892187429512,0.011876817695274416,0.027147967152896878,0.976694652914155,0.6222239064148465,1.0,0.37777609358515357,0.6369665924072581,2.6957058417149864,10.0,6352571.438655833,0.999823218111151,0.9582864746489168,9260752.627735438,3.234212792987819,3.575753949689897,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0}"
